OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
1107,88,Maybelline Mascara,Makeup,1,876,876,220.49,2022-04-13
1108,165,Lakme Lipstick,Makeup,3,519,1557,364.1,2021-02-06
1109,16,Mamaearth Face Wash,Skincare,1,1197,1197,327.81,2022-09-03
1110,26,Plum Serum,Skincare,3,701,2103,486.55,2019-05-13
1111,80,Minimalist Sunscreen,Skincare,4,931,3724,679.35,2018-01-19
1112,113,LOreal Shampoo,Haircare,3,1279,3837,729.45,2019-10-15
1113,60,Plum Serum,Skincare,4,904,3616,1088.63,2019-10-30
1114,231,Biotique Cream,Skincare,4,698,2792,903.13,2020-01-27
1115,247,Lakme Lipstick,Makeup,4,526,2104,274.73,2021-07-10
1116,182,Maybelline Mascara,Makeup,5,253,1265,388.91,2017-03-03
1117,83,Himalaya Face Pack,Skincare,5,651,3255,856.85,2018-02-06
1118,174,Colorbar Eyeliner,Makeup,2,1229,2458,449.56,2017-01-03
1119,39,Nykaa Nail Polish,Makeup,3,608,1824,607.46,2017-05-07
1120,263,LOreal Shampoo,Haircare,3,246,738,122.54,2019-02-16
1121,26,Himalaya Face Pack,Skincare,2,389,778,138.93,2018-04-28
1122,160,Plum Serum,Skincare,3,785,2355,794.97,2021-12-01
1123,283,Maybelline Mascara,Makeup,1,1447,1447,440.96,2019-01-27
1124,238,Colorbar Eyeliner,Makeup,2,950,1900,609.05,2022-06-26
1125,278,LOreal Shampoo,Haircare,4,987,3948,808.92,2022-01-31
1126,155,Maybelline Mascara,Makeup,3,965,2895,991.92,2021-05-25
1127,4,Plum Serum,Skincare,5,1453,7265,1750.73,2019-09-04
1128,28,Maybelline Mascara,Makeup,5,1064,5320,647.67,2021-05-18
1129,23,Plum Serum,Skincare,1,346,346,80.24,2019-06-09
1130,292,Maybelline Mascara,Makeup,4,843,3372,963.77,2021-01-09
1131,266,Nykaa Nail Polish,Makeup,2,259,518,179.34,2018-09-12
1132,19,Lakme Lipstick,Makeup,4,1369,5476,1793.54,2021-03-19
1133,177,Plum Serum,Skincare,4,990,3960,1091.87,2019-05-02
1134,275,Mamaearth Face Wash,Skincare,4,1000,4000,529.93,2020-06-11
1135,66,Maybelline Mascara,Makeup,4,408,1632,289.32,2020-04-13
1136,86,Mamaearth Face Wash,Skincare,5,306,1530,487.16,2018-05-16
1137,128,Nykaa Nail Polish,Makeup,2,1481,2962,355.25,2020-07-06
1138,164,Plum Serum,Skincare,4,1188,4752,896.5,2022-01-23
1139,12,Colorbar Eyeliner,Makeup,4,336,1344,260.78,2017-11-08
1140,239,LOreal Shampoo,Haircare,2,391,782,144.32,2018-08-31
1141,277,LOreal Shampoo,Haircare,1,1230,1230,289.6,2022-09-13
1142,60,Mamaearth Face Wash,Skincare,3,1197,3591,660.6,2019-10-25
1143,36,Colorbar Eyeliner,Makeup,5,217,1085,145.23,2017-02-22
1144,150,Himalaya Face Pack,Skincare,1,1067,1067,266.83,2019-02-05
1145,39,Lakme Lipstick,Makeup,1,1045,1045,203.71,2021-05-27
1146,112,Plum Serum,Skincare,4,955,3820,865.51,2017-06-16
1147,155,Colorbar Eyeliner,Makeup,5,1218,6090,1527.72,2020-03-06
1148,124,Mamaearth Face Wash,Skincare,5,1189,5945,644.44,2022-08-08
1149,82,Nykaa Nail Polish,Makeup,1,924,924,99.05,2019-08-08
1150,80,Biotique Cream,Skincare,4,870,3480,486.53,2022-04-05
1151,198,Plum Serum,Skincare,4,807,3228,902.44,2020-12-24
1152,100,Plum Serum,Skincare,4,1384,5536,1713.88,2020-06-05
1153,114,Maybelline Mascara,Makeup,1,780,780,112.8,2019-06-04
1154,173,Maybelline Mascara,Makeup,4,877,3508,732.18,2020-08-20
1155,110,LOreal Shampoo,Haircare,2,244,488,165.3,2019-12-01
1156,142,Mamaearth Face Wash,Skincare,4,681,2724,484.33,2020-09-28
1157,35,Nykaa Nail Polish,Makeup,2,1120,2240,364.59,2019-05-12
1158,53,Mamaearth Face Wash,Skincare,1,974,974,125.45,2022-05-26
1159,281,Mamaearth Face Wash,Skincare,4,405,1620,227.9,2017-10-19
1160,13,Mamaearth Face Wash,Skincare,1,529,529,102.16,2021-05-28
1161,194,Colorbar Eyeliner,Makeup,4,587,2348,578.7,2021-04-04
1162,229,Minimalist Sunscreen,Skincare,5,1065,5325,935.61,2022-08-30
1163,115,LOreal Shampoo,Haircare,3,821,2463,324.31,2019-01-10
1164,146,Mamaearth Face Wash,Skincare,3,637,1911,326.48,2021-05-25
1165,257,Plum Serum,Skincare,4,1425,5700,663.25,2017-01-27
1166,164,Himalaya Face Pack,Skincare,1,881,881,297.76,2018-04-29
1167,263,Himalaya Face Pack,Skincare,3,374,1122,191.5,2020-11-16
1168,112,Plum Serum,Skincare,2,900,1800,614.53,2021-05-04
1169,81,Lakme Lipstick,Makeup,3,263,789,81.73,2018-05-18
1170,271,Colorbar Eyeliner,Makeup,4,1249,4996,639.02,2017-11-03
1171,269,Colorbar Eyeliner,Makeup,5,404,2020,634.88,2022-04-02
1172,182,Plum Serum,Skincare,2,788,1576,521.86,2019-08-12
1173,168,Colorbar Eyeliner,Makeup,2,681,1362,311.62,2019-07-29
1174,46,Lakme Lipstick,Makeup,2,1173,2346,720.79,2017-06-20
1175,136,Mamaearth Face Wash,Skincare,2,506,1012,324.24,2019-11-21
1176,112,Colorbar Eyeliner,Makeup,2,724,1448,222.56,2020-05-17
1177,138,Minimalist Sunscreen,Skincare,1,312,312,67.81,2020-12-24
1178,180,Himalaya Face Pack,Skincare,4,556,2224,428.69,2019-06-09
1179,74,Minimalist Sunscreen,Skincare,4,578,2312,731.67,2022-09-29
1180,135,Colorbar Eyeliner,Makeup,5,344,1720,228.53,2017-02-20
1181,89,LOreal Shampoo,Haircare,1,654,654,140.1,2018-02-04
1182,112,Himalaya Face Pack,Skincare,2,586,1172,377.2,2021-02-13
1183,51,Mamaearth Face Wash,Skincare,3,1197,3591,931.49,2022-10-13
1184,29,LOreal Shampoo,Haircare,1,303,303,95.34,2021-01-01
1185,130,Nykaa Nail Polish,Makeup,1,927,927,208.98,2022-12-12
1186,221,Biotique Cream,Skincare,2,806,1612,477.59,2017-10-23
1187,31,Maybelline Mascara,Makeup,5,386,1930,504.97,2017-02-16
1188,238,Lakme Lipstick,Makeup,1,537,537,187.09,2019-12-25
1189,178,Biotique Cream,Skincare,1,256,256,26.68,2022-06-07
1190,86,Nykaa Nail Polish,Makeup,3,1363,4089,1409.52,2020-12-18
1191,274,Lakme Lipstick,Makeup,4,967,3868,1199.57,2022-02-06
1192,180,Colorbar Eyeliner,Makeup,5,593,2965,736.99,2018-05-27
1193,208,Himalaya Face Pack,Skincare,3,1100,3300,405.8,2017-12-02
1194,103,LOreal Shampoo,Haircare,4,1178,4712,570.27,2018-09-10
1195,44,Colorbar Eyeliner,Makeup,4,822,3288,735.09,2022-05-08
1196,240,Plum Serum,Skincare,1,822,822,132.36,2018-06-07
1197,178,Maybelline Mascara,Makeup,5,420,2100,272.88,2021-06-26
1198,60,Mamaearth Face Wash,Skincare,2,669,1338,453.51,2018-05-22
1199,230,Mamaearth Face Wash,Skincare,2,1306,2612,608.53,2019-02-21
1200,117,LOreal Shampoo,Haircare,2,233,466,158.14,2017-12-14
1201,55,Plum Serum,Skincare,5,975,4875,828.91,2017-01-30
1202,195,Plum Serum,Skincare,2,1035,2070,274.79,2019-06-18
1203,119,Mamaearth Face Wash,Skincare,1,1132,1132,159.09,2022-02-24
1204,200,Plum Serum,Skincare,3,1392,4176,874.1,2021-06-08
1205,112,Maybelline Mascara,Makeup,3,907,2721,617.97,2019-09-04
1206,269,Biotique Cream,Skincare,1,805,805,188.02,2021-03-01
1207,165,LOreal Shampoo,Haircare,3,257,771,239.35,2018-03-02
1208,125,Himalaya Face Pack,Skincare,5,663,3315,895.96,2021-12-24
1209,228,Mamaearth Face Wash,Skincare,5,398,1990,528.38,2020-09-16
1210,273,Lakme Lipstick,Makeup,4,757,3028,853.43,2021-12-30
1211,253,Himalaya Face Pack,Skincare,2,845,1690,456.19,2020-03-06
1212,86,LOreal Shampoo,Haircare,5,1436,7180,2401.32,2018-12-20
1213,170,Himalaya Face Pack,Skincare,1,237,237,46.96,2020-10-11
1214,205,Maybelline Mascara,Makeup,2,541,1082,320.73,2018-01-04
1215,202,Lakme Lipstick,Makeup,4,552,2208,594.94,2020-03-05
1216,32,Mamaearth Face Wash,Skincare,2,1183,2366,542.54,2021-08-29
1217,78,Plum Serum,Skincare,5,895,4475,763.6,2017-12-28
1218,137,Lakme Lipstick,Makeup,4,839,3356,716.14,2017-10-11
1219,86,Lakme Lipstick,Makeup,4,427,1708,281.18,2019-08-10
1220,103,Plum Serum,Skincare,3,898,2694,389.53,2020-12-07
1221,36,Mamaearth Face Wash,Skincare,2,1337,2674,506.41,2022-07-02
1222,103,Plum Serum,Skincare,5,511,2555,268.5,2018-10-02
1223,160,Mamaearth Face Wash,Skincare,1,1178,1178,180.63,2022-03-05
1224,100,Plum Serum,Skincare,2,538,1076,255.93,2020-11-24
1225,19,Minimalist Sunscreen,Skincare,2,982,1964,486.98,2017-02-06
1226,256,Plum Serum,Skincare,2,263,526,120.64,2017-11-23
1227,236,Maybelline Mascara,Makeup,5,1440,7200,811.65,2018-08-10
1228,34,Himalaya Face Pack,Skincare,5,1161,5805,950.97,2021-10-07
1229,274,Mamaearth Face Wash,Skincare,1,923,923,288.1,2020-09-04
1230,172,Nykaa Nail Polish,Makeup,5,266,1330,148.46,2018-03-30
1231,93,Biotique Cream,Skincare,4,1067,4268,502.44,2021-04-01
1232,15,Lakme Lipstick,Makeup,2,948,1896,599.1,2020-05-04
1233,84,Mamaearth Face Wash,Skincare,2,1011,2022,633.2,2019-07-10
1234,16,Nykaa Nail Polish,Makeup,5,702,3510,1088.5,2020-06-25
1235,21,Minimalist Sunscreen,Skincare,5,956,4780,1032.2,2019-01-29
1236,85,Biotique Cream,Skincare,5,661,3305,1140.81,2020-10-20
1237,261,Biotique Cream,Skincare,3,1157,3471,1111.55,2017-01-27
1238,228,Plum Serum,Skincare,3,1401,4203,462.65,2020-07-28
1239,136,Plum Serum,Skincare,1,534,534,114.92,2020-01-13
1240,65,Maybelline Mascara,Makeup,3,483,1449,474.96,2019-08-02
1241,11,Maybelline Mascara,Makeup,5,331,1655,511.31,2017-11-07
1242,143,Mamaearth Face Wash,Skincare,2,373,746,186.65,2020-10-12
1243,26,LOreal Shampoo,Haircare,3,1425,4275,1341.04,2018-06-22
1244,15,Lakme Lipstick,Makeup,5,1273,6365,1671.17,2021-04-11
1245,250,Mamaearth Face Wash,Skincare,2,587,1174,403.73,2020-11-10
1246,209,Biotique Cream,Skincare,1,1307,1307,214.43,2021-01-08
1247,79,Minimalist Sunscreen,Skincare,3,758,2274,408.37,2020-08-16
1248,129,Minimalist Sunscreen,Skincare,5,982,4910,1676.3,2018-10-20
1249,9,Colorbar Eyeliner,Makeup,4,1350,5400,1109.0,2019-08-31
1250,275,LOreal Shampoo,Haircare,2,938,1876,509.67,2022-02-19
1251,285,Lakme Lipstick,Makeup,3,259,777,191.25,2020-11-08
1252,16,Plum Serum,Skincare,3,1010,3030,399.57,2020-08-25
1253,85,Himalaya Face Pack,Skincare,1,623,623,127.32,2021-05-10
1254,232,Nykaa Nail Polish,Makeup,5,1103,5515,731.56,2017-08-08
1255,162,Mamaearth Face Wash,Skincare,3,1107,3321,398.43,2020-10-26
1256,93,Colorbar Eyeliner,Makeup,3,1076,3228,1127.07,2020-04-07
1257,94,Plum Serum,Skincare,4,212,848,264.37,2022-12-21
1258,190,LOreal Shampoo,Haircare,1,925,925,115.61,2020-09-14
1259,72,Lakme Lipstick,Makeup,4,1330,5320,1337.94,2020-02-08
1260,64,Maybelline Mascara,Makeup,2,392,784,200.15,2019-10-28
1261,156,Plum Serum,Skincare,2,1063,2126,353.63,2017-07-25
1262,125,Nykaa Nail Polish,Makeup,2,477,954,290.25,2018-11-08
1263,211,Colorbar Eyeliner,Makeup,3,317,951,227.48,2018-03-03
1264,29,Mamaearth Face Wash,Skincare,5,1463,7315,1423.08,2020-08-23
1265,57,Maybelline Mascara,Makeup,2,1003,2006,607.64,2021-04-09
1266,191,Minimalist Sunscreen,Skincare,3,1331,3993,1162.1,2022-03-10
1267,112,Himalaya Face Pack,Skincare,4,233,932,234.79,2020-01-30
1268,128,Biotique Cream,Skincare,1,1329,1329,170.62,2022-02-01
1269,164,Mamaearth Face Wash,Skincare,2,312,624,101.61,2018-05-26
1270,237,Plum Serum,Skincare,4,250,1000,160.53,2022-10-22
1271,201,Himalaya Face Pack,Skincare,1,270,270,27.04,2019-10-08
1272,89,Nykaa Nail Polish,Makeup,1,1204,1204,353.24,2020-12-04
1273,273,Biotique Cream,Skincare,5,604,3020,912.86,2017-01-07
1274,105,Biotique Cream,Skincare,5,780,3900,648.03,2022-05-24
1275,133,Maybelline Mascara,Makeup,5,719,3595,534.78,2018-10-07
1276,196,Biotique Cream,Skincare,4,1130,4520,1305.67,2020-08-26
1277,166,Nykaa Nail Polish,Makeup,1,972,972,298.85,2019-12-15
1278,94,Mamaearth Face Wash,Skincare,3,362,1086,305.73,2018-04-18
1279,207,Lakme Lipstick,Makeup,2,1326,2652,302.86,2018-05-27
1280,21,Maybelline Mascara,Makeup,3,1214,3642,755.03,2021-09-06
1281,81,Nykaa Nail Polish,Makeup,3,1244,3732,812.72,2021-11-28
1282,242,Lakme Lipstick,Makeup,4,1063,4252,436.81,2020-07-28
1283,235,Colorbar Eyeliner,Makeup,5,558,2790,373.3,2018-04-18
1284,75,LOreal Shampoo,Haircare,3,1229,3687,567.02,2022-05-06
1285,258,Biotique Cream,Skincare,3,943,2829,327.7,2020-05-08
1286,137,Biotique Cream,Skincare,3,631,1893,198.98,2019-02-13
1287,91,Minimalist Sunscreen,Skincare,1,794,794,267.49,2021-07-04
1288,47,Maybelline Mascara,Makeup,3,1259,3777,585.74,2019-08-12
1289,5,Lakme Lipstick,Makeup,2,1040,2080,509.82,2020-09-24
1290,54,Lakme Lipstick,Makeup,4,231,924,129.34,2020-11-16
1291,285,Mamaearth Face Wash,Skincare,2,497,994,203.17,2022-02-09
1292,127,Minimalist Sunscreen,Skincare,5,420,2100,657.91,2021-08-23
1293,29,LOreal Shampoo,Haircare,1,439,439,146.25,2017-02-06
1294,71,Biotique Cream,Skincare,5,394,1970,682.27,2019-08-18
1295,9,Himalaya Face Pack,Skincare,5,1255,6275,946.93,2018-12-12
1296,102,Mamaearth Face Wash,Skincare,1,468,468,49.63,2022-02-04
1297,58,Mamaearth Face Wash,Skincare,1,577,577,95.48,2017-11-24
1298,270,Lakme Lipstick,Makeup,4,1379,5516,1158.16,2018-06-07
1299,176,Himalaya Face Pack,Skincare,2,635,1270,260.63,2017-03-04
1300,106,LOreal Shampoo,Haircare,5,1255,6275,1599.16,2019-04-19
1301,263,LOreal Shampoo,Haircare,2,557,1114,320.41,2017-08-07
1302,34,Plum Serum,Skincare,4,1029,4116,455.29,2020-01-10
1303,40,Himalaya Face Pack,Skincare,5,651,3255,898.73,2017-01-01
1304,34,Minimalist Sunscreen,Skincare,4,514,2056,429.63,2020-10-01
1305,22,Himalaya Face Pack,Skincare,5,909,4545,919.5,2017-06-23
1306,236,LOreal Shampoo,Haircare,1,1015,1015,133.65,2020-12-04
1307,132,Himalaya Face Pack,Skincare,2,611,1222,161.32,2018-03-05
1308,173,Biotique Cream,Skincare,5,441,2205,698.63,2020-06-27
1309,31,Mamaearth Face Wash,Skincare,4,1389,5556,1918.8,2017-01-20
1310,136,Minimalist Sunscreen,Skincare,1,1272,1272,169.25,2019-10-25
1311,89,Minimalist Sunscreen,Skincare,1,371,371,37.46,2018-07-11
1312,64,Colorbar Eyeliner,Makeup,5,931,4655,657.64,2021-12-03
1313,288,Minimalist Sunscreen,Skincare,2,1224,2448,727.56,2021-11-21
1314,116,Plum Serum,Skincare,5,1490,7450,1089.15,2019-01-19
1315,162,Maybelline Mascara,Makeup,1,280,280,77.5,2017-02-22
1316,227,Maybelline Mascara,Makeup,1,1471,1471,366.54,2021-04-28
1317,95,Minimalist Sunscreen,Skincare,5,1328,6640,958.39,2019-10-17
1318,35,Minimalist Sunscreen,Skincare,2,410,820,228.09,2019-06-13
1319,116,Plum Serum,Skincare,5,406,2030,326.96,2022-01-15
1320,164,Biotique Cream,Skincare,3,934,2802,968.65,2017-05-30
1321,87,Maybelline Mascara,Makeup,3,496,1488,335.36,2018-10-29
1322,162,LOreal Shampoo,Haircare,3,732,2196,634.13,2017-07-25
1323,54,Lakme Lipstick,Makeup,4,267,1068,129.83,2020-11-13
1324,158,Himalaya Face Pack,Skincare,2,585,1170,221.5,2019-07-02
1325,13,Biotique Cream,Skincare,5,1321,6605,895.82,2017-09-08
1326,242,Maybelline Mascara,Makeup,4,359,1436,211.35,2019-04-20
1327,265,Lakme Lipstick,Makeup,2,1149,2298,392.08,2020-12-13
1328,81,Mamaearth Face Wash,Skincare,5,746,3730,596.59,2019-07-22
1329,52,Plum Serum,Skincare,2,1246,2492,344.84,2017-07-16
1330,187,Lakme Lipstick,Makeup,3,401,1203,315.13,2020-07-07
1331,101,Minimalist Sunscreen,Skincare,2,979,1958,286.57,2018-12-17
1332,239,Mamaearth Face Wash,Skincare,1,1385,1385,252.1,2021-01-03
1333,292,Mamaearth Face Wash,Skincare,2,813,1626,335.72,2020-06-25
1334,11,Nykaa Nail Polish,Makeup,2,916,1832,425.26,2017-03-19
1335,75,Maybelline Mascara,Makeup,2,1314,2628,285.21,2017-03-22
1336,1,LOreal Shampoo,Haircare,2,826,1652,282.45,2022-05-15
1337,300,Lakme Lipstick,Makeup,5,277,1385,282.05,2017-11-14
1338,240,Colorbar Eyeliner,Makeup,1,1243,1243,334.37,2017-11-21
1339,100,Mamaearth Face Wash,Skincare,3,274,822,156.51,2017-08-17
1340,194,Minimalist Sunscreen,Skincare,1,1368,1368,312.48,2021-04-05
1341,159,Colorbar Eyeliner,Makeup,5,1298,6490,1766.97,2018-06-23
1342,210,LOreal Shampoo,Haircare,4,465,1860,535.6,2018-09-01
1343,171,Himalaya Face Pack,Skincare,1,820,820,233.7,2021-10-19
1344,87,Nykaa Nail Polish,Makeup,5,1130,5650,1754.85,2022-09-16
1345,167,Lakme Lipstick,Makeup,5,1397,6985,1788.8,2020-10-01
1346,72,LOreal Shampoo,Haircare,3,881,2643,727.86,2017-03-23
1347,9,Maybelline Mascara,Makeup,3,802,2406,485.6,2017-08-14
1348,5,Nykaa Nail Polish,Makeup,3,390,1170,226.0,2021-02-09
1349,70,Mamaearth Face Wash,Skincare,4,1043,4172,1445.38,2018-11-27
1350,224,LOreal Shampoo,Haircare,2,647,1294,138.61,2022-05-22
1351,158,Nykaa Nail Polish,Makeup,5,912,4560,991.53,2021-11-06
1352,51,Minimalist Sunscreen,Skincare,4,542,2168,374.56,2017-07-19
1353,241,Lakme Lipstick,Makeup,3,336,1008,133.43,2017-12-18
1354,228,LOreal Shampoo,Haircare,4,1078,4312,469.97,2022-05-21
1355,229,Plum Serum,Skincare,3,380,1140,200.5,2021-10-26
1356,211,Mamaearth Face Wash,Skincare,5,1345,6725,2127.31,2019-07-28
1357,211,Mamaearth Face Wash,Skincare,1,922,922,141.24,2022-01-21
1358,298,Nykaa Nail Polish,Makeup,1,1053,1053,357.4,2020-04-13
1359,165,Biotique Cream,Skincare,5,1353,6765,1127.7,2019-06-05
1360,253,Nykaa Nail Polish,Makeup,3,209,627,137.08,2020-08-28
1361,37,Minimalist Sunscreen,Skincare,2,949,1898,535.35,2021-09-08
1362,71,Mamaearth Face Wash,Skincare,4,539,2156,570.92,2021-05-08
1363,41,Plum Serum,Skincare,2,558,1116,262.77,2019-07-11
1364,197,Biotique Cream,Skincare,3,1045,3135,970.47,2021-04-24
1365,179,Minimalist Sunscreen,Skincare,3,1361,4083,1175.09,2019-04-01
1366,192,Colorbar Eyeliner,Makeup,1,666,666,192.75,2022-05-07
1367,40,Biotique Cream,Skincare,3,444,1332,422.96,2022-04-18
1368,104,LOreal Shampoo,Haircare,1,1084,1084,157.12,2017-04-28
1369,227,Lakme Lipstick,Makeup,3,636,1908,425.71,2020-02-07
1370,98,Maybelline Mascara,Makeup,3,313,939,213.1,2021-10-15
1371,93,Biotique Cream,Skincare,1,460,460,114.0,2017-08-19
1372,291,Maybelline Mascara,Makeup,4,821,3284,918.32,2020-06-02
1373,55,Biotique Cream,Skincare,4,571,2284,687.08,2019-10-26
1374,172,Lakme Lipstick,Makeup,1,268,268,43.27,2021-03-24
1375,79,Biotique Cream,Skincare,3,730,2190,521.15,2022-10-22
1376,69,Lakme Lipstick,Makeup,1,1297,1297,370.59,2019-10-12
1377,33,Plum Serum,Skincare,2,487,974,260.87,2018-05-07
1378,230,Maybelline Mascara,Makeup,4,976,3904,750.31,2021-05-16
1379,184,Nykaa Nail Polish,Makeup,3,443,1329,166.79,2020-11-06
1380,59,Plum Serum,Skincare,2,412,824,286.79,2017-04-27
1381,119,Lakme Lipstick,Makeup,4,354,1416,326.34,2019-01-05
1382,217,Biotique Cream,Skincare,1,947,947,318.34,2021-07-31
1383,173,Minimalist Sunscreen,Skincare,1,1142,1142,360.67,2021-03-29
1384,278,Himalaya Face Pack,Skincare,1,869,869,287.88,2021-04-16
1385,145,LOreal Shampoo,Haircare,3,1001,3003,637.1,2018-11-03
1386,76,Nykaa Nail Polish,Makeup,2,221,442,71.48,2020-02-16
1387,13,LOreal Shampoo,Haircare,5,810,4050,603.28,2021-06-07
1388,237,Himalaya Face Pack,Skincare,1,552,552,178.72,2022-04-21
1389,278,Maybelline Mascara,Makeup,3,1044,3132,762.22,2019-08-19
1390,150,Lakme Lipstick,Makeup,2,464,928,174.68,2018-02-07
1391,170,Himalaya Face Pack,Skincare,3,375,1125,302.69,2021-07-31
1392,284,LOreal Shampoo,Haircare,2,556,1112,210.41,2022-03-01
1393,17,Colorbar Eyeliner,Makeup,2,737,1474,184.0,2018-05-04
1394,253,Lakme Lipstick,Makeup,1,1358,1358,220.41,2022-07-09
1395,28,Maybelline Mascara,Makeup,3,1001,3003,959.23,2022-01-17
1396,278,Lakme Lipstick,Makeup,3,837,2511,352.13,2022-09-14
1397,175,Lakme Lipstick,Makeup,2,877,1754,490.81,2019-07-29
1398,63,LOreal Shampoo,Haircare,5,1500,7500,2061.35,2017-08-01
1399,271,Biotique Cream,Skincare,1,1172,1172,162.56,2022-01-12
1400,288,Nykaa Nail Polish,Makeup,1,858,858,237.31,2018-06-13
1401,202,Plum Serum,Skincare,2,219,438,132.38,2017-09-15
1402,10,Colorbar Eyeliner,Makeup,5,507,2535,718.05,2019-12-24
1403,26,Maybelline Mascara,Makeup,3,510,1530,177.55,2019-10-07
1404,194,LOreal Shampoo,Haircare,4,1247,4988,1378.46,2020-03-21
1405,35,Plum Serum,Skincare,4,530,2120,640.41,2018-03-28
1406,209,Plum Serum,Skincare,2,858,1716,583.79,2022-05-16
1407,216,Maybelline Mascara,Makeup,3,1463,4389,543.63,2018-04-30
1408,262,Plum Serum,Skincare,5,905,4525,1379.92,2022-08-25
1409,251,LOreal Shampoo,Haircare,3,1009,3027,1005.9,2018-12-03
1410,40,Himalaya Face Pack,Skincare,5,1330,6650,1874.66,2021-06-11
1411,59,Himalaya Face Pack,Skincare,3,1050,3150,818.74,2017-10-25
1412,98,Himalaya Face Pack,Skincare,2,1386,2772,708.72,2022-03-06
1413,272,Plum Serum,Skincare,5,529,2645,876.07,2017-10-23
1414,8,Mamaearth Face Wash,Skincare,1,672,672,151.53,2019-02-19
1415,245,Lakme Lipstick,Makeup,3,921,2763,533.75,2018-10-29
1416,67,Nykaa Nail Polish,Makeup,3,810,2430,482.99,2020-06-08
1417,271,Biotique Cream,Skincare,2,746,1492,224.2,2018-07-18
1418,232,Himalaya Face Pack,Skincare,1,1025,1025,108.63,2020-03-19
1419,55,Minimalist Sunscreen,Skincare,2,286,572,66.66,2017-05-06
1420,249,Plum Serum,Skincare,1,229,229,62.42,2018-11-22
1421,261,Biotique Cream,Skincare,2,746,1492,419.99,2017-06-14
1422,109,Lakme Lipstick,Makeup,5,1275,6375,2109.72,2019-09-19
1423,132,Minimalist Sunscreen,Skincare,4,510,2040,398.05,2022-10-06
1424,223,Colorbar Eyeliner,Makeup,5,1439,7195,2122.73,2019-03-21
1425,39,Himalaya Face Pack,Skincare,4,233,932,148.65,2021-02-22
1426,128,Himalaya Face Pack,Skincare,2,551,1102,188.7,2017-03-31
1427,146,Maybelline Mascara,Makeup,3,577,1731,234.46,2017-04-22
1428,210,LOreal Shampoo,Haircare,4,525,2100,731.67,2017-07-06
1429,121,Biotique Cream,Skincare,3,477,1431,477.76,2018-04-01
1430,87,Plum Serum,Skincare,3,1326,3978,525.14,2022-09-04
1431,174,Minimalist Sunscreen,Skincare,1,930,930,254.02,2022-12-20
1432,194,Maybelline Mascara,Makeup,3,1184,3552,615.41,2021-11-14
1433,263,Maybelline Mascara,Makeup,5,749,3745,778.92,2021-11-25
1434,71,Mamaearth Face Wash,Skincare,2,786,1572,334.29,2022-12-15
1435,165,Biotique Cream,Skincare,3,1162,3486,1129.01,2017-03-18
1436,168,LOreal Shampoo,Haircare,5,222,1110,155.56,2018-10-04
1437,83,Colorbar Eyeliner,Makeup,4,587,2348,602.59,2018-08-22
1438,23,Himalaya Face Pack,Skincare,2,358,716,215.6,2017-01-07
1439,25,Colorbar Eyeliner,Makeup,2,1385,2770,532.78,2020-02-07
1440,44,Biotique Cream,Skincare,3,1091,3273,1011.93,2020-04-11
1441,295,Lakme Lipstick,Makeup,5,1033,5165,1438.32,2018-06-21
1442,27,LOreal Shampoo,Haircare,3,243,729,119.54,2018-11-25
1443,284,Minimalist Sunscreen,Skincare,1,1446,1446,360.68,2021-05-04
1444,154,Himalaya Face Pack,Skincare,1,1184,1184,262.32,2019-04-27
1445,23,Mamaearth Face Wash,Skincare,3,1025,3075,701.1,2022-12-29
1446,157,Biotique Cream,Skincare,4,414,1656,183.39,2021-06-06
1447,239,Minimalist Sunscreen,Skincare,1,462,462,115.25,2017-08-19
1448,60,Maybelline Mascara,Makeup,2,866,1732,511.5,2022-05-23
1449,210,LOreal Shampoo,Haircare,5,652,3260,756.08,2018-07-13
1450,158,Colorbar Eyeliner,Makeup,4,967,3868,1125.51,2021-06-16
1451,96,Mamaearth Face Wash,Skincare,5,238,1190,241.39,2019-11-02
1452,278,Colorbar Eyeliner,Makeup,5,1310,6550,665.96,2022-04-20
1453,36,Lakme Lipstick,Makeup,5,502,2510,372.28,2018-04-24
1454,133,Himalaya Face Pack,Skincare,5,404,2020,202.01,2018-04-12
1455,287,LOreal Shampoo,Haircare,1,1294,1294,350.1,2022-08-03
1456,51,Nykaa Nail Polish,Makeup,5,1047,5235,1149.25,2018-05-04
1457,229,Minimalist Sunscreen,Skincare,1,243,243,31.14,2019-05-23
1458,205,Lakme Lipstick,Makeup,1,339,339,49.64,2020-03-08
1459,249,Himalaya Face Pack,Skincare,2,898,1796,341.37,2017-11-13
1460,265,Lakme Lipstick,Makeup,3,601,1803,339.59,2019-07-28
1461,288,Biotique Cream,Skincare,5,443,2215,535.35,2017-10-25
1462,261,Biotique Cream,Skincare,4,758,3032,638.59,2022-12-14
1463,130,Maybelline Mascara,Makeup,5,1296,6480,1272.04,2017-04-02
1464,6,Plum Serum,Skincare,4,591,2364,752.52,2021-02-15
1465,155,Biotique Cream,Skincare,4,1288,5152,1105.89,2020-08-12
1466,156,Biotique Cream,Skincare,1,238,238,33.54,2022-10-03
1467,246,Nykaa Nail Polish,Makeup,1,667,667,182.39,2021-11-08
1468,292,Maybelline Mascara,Makeup,5,1169,5845,1699.02,2022-12-25
